"YearStart","LocationDesc","Data_Value","Data_Value_Footnote","Sample_Size","StratificationCategory1","Stratification1"
2015,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$15,000 - $24,999"
2015,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$25,000 - $34,999"
2015,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$35,000 - $49,999"
2015,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$50,000 - $74,999"
2015,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","$75,000 or greater"
2015,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","Data not reported"
2015,"Virgin Islands",NA,"Data not available because sample size is insufficient or data not reported.",NA,"Income","Less than $15,000"
2016,"Alabama",40.4,"",1088,"Income","$15,000 - $24,999"
2016,"Alabama",35.3,"",600,"Income","$25,000 - $34,999"
2016,"Alabama",37.5,"",712,"Income","$35,000 - $49,999"
2016,"Alabama",34.4,"",817,"Income","$50,000 - $74,999"
2016,"Alabama",34.5,"",1306,"Income","$75,000 or greater"
2016,"Alabama",30.1,"",1175,"Income","Data not reported"
2016,"Alabama",39.8,"",828,"Income","Less than $15,000"
2016,"Alaska",36.3,"",318,"Income","$15,000 - $24,999"
2016,"Alaska",41.5,"",230,"Income","$25,000 - $34,999"
2016,"Alaska",30.1,"",283,"Income","$35,000 - $49,999"
2016,"Alaska",31.2,"",390,"Income","$50,000 - $74,999"
2016,"Alaska",30.3,"",1045,"Income","$75,000 or greater"
2016,"Alaska",27,"",250,"Income","Data not reported"
2016,"Alaska",27.6,"",223,"Income","Less than $15,000"
2016,"Arizona",36.2,"",1379,"Income","$15,000 - $24,999"
2016,"Arizona",26.5,"",918,"Income","$25,000 - $34,999"
2016,"Arizona",31.2,"",1355,"Income","$35,000 - $49,999"
2016,"Arizona",28.1,"",1421,"Income","$50,000 - $74,999"
2016,"Arizona",25.8,"",2507,"Income","$75,000 or greater"
2016,"Arizona",25.3,"",1611,"Income","Data not reported"
2016,"Arizona",32.8,"",842,"Income","Less than $15,000"
2016,"Arkansas",33.5,"",831,"Income","$15,000 - $24,999"
2016,"Arkansas",38.1,"",541,"Income","$25,000 - $34,999"
2016,"Arkansas",40.3,"",572,"Income","$35,000 - $49,999"
2016,"Arkansas",31.1,"",602,"Income","$50,000 - $74,999"
2016,"Arkansas",35.4,"",884,"Income","$75,000 or greater"
2016,"Arkansas",29.9,"",871,"Income","Data not reported"
2016,"Arkansas",43.8,"",558,"Income","Less than $15,000"
2016,"California",29.3,"",1218,"Income","$15,000 - $24,999"
2016,"California",27.4,"",839,"Income","$25,000 - $34,999"
2016,"California",27.3,"",1040,"Income","$35,000 - $49,999"
2016,"California",26.8,"",1142,"Income","$50,000 - $74,999"
2016,"California",20,"",3595,"Income","$75,000 or greater"
2016,"California",23.4,"",1209,"Income","Data not reported"
2016,"California",31.2,"",1309,"Income","Less than $15,000"
2016,"Colorado",26.5,"",1579,"Income","$15,000 - $24,999"
2016,"Colorado",23.7,"",1055,"Income","$25,000 - $34,999"
2016,"Colorado",21.2,"",1621,"Income","$35,000 - $49,999"
2016,"Colorado",24.4,"",1989,"Income","$50,000 - $74,999"
2016,"Colorado",20.6,"",4742,"Income","$75,000 or greater"
2016,"Colorado",19.4,"",1824,"Income","Data not reported"
2016,"Colorado",24.7,"",827,"Income","Less than $15,000"
2016,"Connecticut",31.4,"",1018,"Income","$15,000 - $24,999"
2016,"Connecticut",26.7,"",660,"Income","$25,000 - $34,999"
2016,"Connecticut",27.9,"",923,"Income","$35,000 - $49,999"
2016,"Connecticut",31.4,"",1291,"Income","$50,000 - $74,999"
2016,"Connecticut",21.5,"",3953,"Income","$75,000 or greater"
2016,"Connecticut",23.4,"",1580,"Income","Data not reported"
2016,"Connecticut",36.3,"",535,"Income","Less than $15,000"
2016,"Delaware",34.9,"",556,"Income","$15,000 - $24,999"
2016,"Delaware",29.9,"",360,"Income","$25,000 - $34,999"
2016,"Delaware",34.7,"",484,"Income","$35,000 - $49,999"
2016,"Delaware",28,"",494,"Income","$50,000 - $74,999"
2016,"Delaware",28.4,"",963,"Income","$75,000 or greater"
2016,"Delaware",26.7,"",564,"Income","Data not reported"
2016,"Delaware",39.6,"",281,"Income","Less than $15,000"
2016,"District of Columbia",36.7,"",373,"Income","$15,000 - $24,999"
2016,"District of Columbia",34.4,"",212,"Income","$25,000 - $34,999"
2016,"District of Columbia",28.4,"",290,"Income","$35,000 - $49,999"
2016,"District of Columbia",18.7,"",383,"Income","$50,000 - $74,999"
2016,"District of Columbia",14.8,"",1258,"Income","$75,000 or greater"
2016,"District of Columbia",22.4,"",697,"Income","Data not reported"
2016,"District of Columbia",34.9,"",266,"Income","Less than $15,000"
2016,"Florida",31.3,"",6150,"Income","$15,000 - $24,999"
2016,"Florida",27.5,"",3557,"Income","$25,000 - $34,999"
2016,"Florida",27.7,"",4193,"Income","$35,000 - $49,999"
2016,"Florida",27.7,"",3854,"Income","$50,000 - $74,999"
2016,"Florida",25.4,"",6593,"Income","$75,000 or greater"
2016,"Florida",23.8,"",5746,"Income","Data not reported"
2016,"Florida",32.2,"",3093,"Income","Less than $15,000"
2016,"Georgia",35.4,"",824,"Income","$15,000 - $24,999"
2016,"Georgia",32.2,"",465,"Income","$25,000 - $34,999"
2016,"Georgia",41.1,"",575,"Income","$35,000 - $49,999"
2016,"Georgia",31.2,"",575,"Income","$50,000 - $74,999"
2016,"Georgia",27,"",1187,"Income","$75,000 or greater"
2016,"Georgia",23.6,"",776,"Income","Data not reported"
2016,"Georgia",37.8,"",482,"Income","Less than $15,000"
2016,"Hawaii",23.3,"",1019,"Income","$15,000 - $24,999"
2016,"Hawaii",23.8,"",720,"Income","$25,000 - $34,999"
2016,"Hawaii",25.7,"",1003,"Income","$35,000 - $49,999"
2016,"Hawaii",26.1,"",1168,"Income","$50,000 - $74,999"
2016,"Hawaii",22.3,"",2407,"Income","$75,000 or greater"
2016,"Hawaii",16.1,"",660,"Income","Data not reported"
2016,"Hawaii",33.7,"",682,"Income","Less than $15,000"
2016,"Idaho",32.3,"",771,"Income","$15,000 - $24,999"
2016,"Idaho",25.4,"",551,"Income","$25,000 - $34,999"
2016,"Idaho",23.8,"",704,"Income","$35,000 - $49,999"
2016,"Idaho",33.3,"",841,"Income","$50,000 - $74,999"
2016,"Idaho",25.7,"",1077,"Income","$75,000 or greater"
2016,"Idaho",20.6,"",468,"Income","Data not reported"
2016,"Idaho",28.8,"",468,"Income","Less than $15,000"
2016,"Illinois",34.7,"",671,"Income","$15,000 - $24,999"
2016,"Illinois",30.2,"",414,"Income","$25,000 - $34,999"
2016,"Illinois",31,"",574,"Income","$35,000 - $49,999"
2016,"Illinois",34.4,"",671,"Income","$50,000 - $74,999"
2016,"Illinois",28.7,"",1516,"Income","$75,000 or greater"
2016,"Illinois",27.8,"",281,"Income","Data not reported"
2016,"Illinois",38.2,"",391,"Income","Less than $15,000"
2016,"Indiana",35.3,"",1731,"Income","$15,000 - $24,999"
2016,"Indiana",35.2,"",1096,"Income","$25,000 - $34,999"
2016,"Indiana",33.3,"",1425,"Income","$35,000 - $49,999"
2016,"Indiana",34.6,"",1455,"Income","$50,000 - $74,999"
2016,"Indiana",28.7,"",2519,"Income","$75,000 or greater"
2016,"Indiana",27.2,"",1205,"Income","Data not reported"
2016,"Indiana",36.5,"",888,"Income","Less than $15,000"
2016,"Iowa",34.1,"",871,"Income","$15,000 - $24,999"
2016,"Iowa",31.9,"",620,"Income","$25,000 - $34,999"
2016,"Iowa",32.7,"",902,"Income","$35,000 - $49,999"
2016,"Iowa",36,"",1108,"Income","$50,000 - $74,999"
2016,"Iowa",28.6,"",1853,"Income","$75,000 or greater"
2016,"Iowa",28.3,"",872,"Income","Data not reported"
2016,"Iowa",38.3,"",419,"Income","Less than $15,000"
2016,"Kansas",34.7,"",1408,"Income","$15,000 - $24,999"
2016,"Kansas",33.2,"",1095,"Income","$25,000 - $34,999"
2016,"Kansas",34.8,"",1506,"Income","$35,000 - $49,999"
2016,"Kansas",32.8,"",1659,"Income","$50,000 - $74,999"
2016,"Kansas",27.3,"",3005,"Income","$75,000 or greater"
2016,"Kansas",26.4,"",1589,"Income","Data not reported"
2016,"Kansas",37,"",685,"Income","Less than $15,000"
2016,"Kentucky",38.5,"",1341,"Income","$15,000 - $24,999"
2016,"Kentucky",39.8,"",862,"Income","$25,000 - $34,999"
2016,"Kentucky",38.3,"",1152,"Income","$35,000 - $49,999"
2016,"Kentucky",34,"",1290,"Income","$50,000 - $74,999"
2016,"Kentucky",30.2,"",2150,"Income","$75,000 or greater"
2016,"Kentucky",29.2,"",1730,"Income","Data not reported"
2016,"Kentucky",36.3,"",1058,"Income","Less than $15,000"
2016,"Louisiana",42.7,"",842,"Income","$15,000 - $24,999"
2016,"Louisiana",36.6,"",474,"Income","$25,000 - $34,999"
2016,"Louisiana",38.4,"",591,"Income","$35,000 - $49,999"
2016,"Louisiana",34.1,"",614,"Income","$50,000 - $74,999"
2016,"Louisiana",33.5,"",1080,"Income","$75,000 or greater"
2016,"Louisiana",26.9,"",676,"Income","Data not reported"
2016,"Louisiana",35.6,"",591,"Income","Less than $15,000"
2016,"Maine",31.1,"",1497,"Income","$15,000 - $24,999"
2016,"Maine",34.2,"",1038,"Income","$25,000 - $34,999"
2016,"Maine",33.1,"",1362,"Income","$35,000 - $49,999"
2016,"Maine",30.9,"",1553,"Income","$50,000 - $74,999"
2016,"Maine",25.1,"",2432,"Income","$75,000 or greater"
2016,"Maine",22.3,"",748,"Income","Data not reported"
2016,"Maine",38.1,"",924,"Income","Less than $15,000"
2016,"Maryland",36.6,"",1730,"Income","$15,000 - $24,999"
2016,"Maryland",29.3,"",1115,"Income","$25,000 - $34,999"
2016,"Maryland",35.8,"",1633,"Income","$35,000 - $49,999"
2016,"Maryland",29.1,"",2170,"Income","$50,000 - $74,999"
2016,"Maryland",27.6,"",6338,"Income","$75,000 or greater"
2016,"Maryland",27.7,"",2730,"Income","Data not reported"
2016,"Maryland",32.5,"",985,"Income","Less than $15,000"
2016,"Massachusetts",31.9,"",401,"Income","$15,000 - $24,999"
2016,"Massachusetts",26.3,"",508,"Income","$25,000 - $34,999"
2016,"Massachusetts",27.7,"",754,"Income","$35,000 - $49,999"
2016,"Massachusetts",25.7,"",888,"Income","$50,000 - $74,999"
2016,"Massachusetts",20.1,"",2710,"Income","$75,000 or greater"
2016,"Massachusetts",22.2,"",1697,"Income","Data not reported"
2016,"Massachusetts",30.7,"",522,"Income","Less than $15,000"
2016,"Michigan",34.5,"",1513,"Income","$15,000 - $24,999"
2016,"Michigan",34.1,"",1067,"Income","$25,000 - $34,999"
2016,"Michigan",37,"",1483,"Income","$35,000 - $49,999"
2016,"Michigan",32.9,"",1589,"Income","$50,000 - $74,999"
2016,"Michigan",27.7,"",2913,"Income","$75,000 or greater"
2016,"Michigan",29.6,"",1645,"Income","Data not reported"
2016,"Michigan",38.7,"",920,"Income","Less than $15,000"
2016,"Minnesota",35.2,"",1800,"Income","$15,000 - $24,999"
2016,"Minnesota",30.6,"",1354,"Income","$25,000 - $34,999"
2016,"Minnesota",29.2,"",2034,"Income","$35,000 - $49,999"
2016,"Minnesota",29.2,"",2452,"Income","$50,000 - $74,999"
2016,"Minnesota",24.3,"",5207,"Income","$75,000 or greater"
2016,"Minnesota",22.7,"",1767,"Income","Data not reported"
2016,"Minnesota",34,"",806,"Income","Less than $15,000"
2016,"Mississippi",41.9,"",964,"Income","$15,000 - $24,999"
2016,"Mississippi",36.5,"",490,"Income","$25,000 - $34,999"
2016,"Mississippi",35.8,"",556,"Income","$35,000 - $49,999"
2016,"Mississippi",39.9,"",510,"Income","$50,000 - $74,999"
2016,"Mississippi",32.4,"",767,"Income","$75,000 or greater"
2016,"Mississippi",33.3,"",865,"Income","Data not reported"
2016,"Mississippi",41.2,"",669,"Income","Less than $15,000"
2016,"Missouri",36.7,"",976,"Income","$15,000 - $24,999"
2016,"Missouri",30.4,"",664,"Income","$25,000 - $34,999"
2016,"Missouri",33,"",867,"Income","$35,000 - $49,999"
2016,"Missouri",33.4,"",889,"Income","$50,000 - $74,999"
2016,"Missouri",28.1,"",1444,"Income","$75,000 or greater"
2016,"Missouri",27.3,"",1114,"Income","Data not reported"
2016,"Missouri",38.4,"",624,"Income","Less than $15,000"
2016,"Montana",27.2,"",888,"Income","$15,000 - $24,999"
2016,"Montana",29.8,"",613,"Income","$25,000 - $34,999"
2016,"Montana",24.2,"",761,"Income","$35,000 - $49,999"
2016,"Montana",24.5,"",866,"Income","$50,000 - $74,999"
2016,"Montana",23.9,"",1085,"Income","$75,000 or greater"
2016,"Montana",21.7,"",806,"Income","Data not reported"
2016,"Montana",31.2,"",464,"Income","Less than $15,000"
2016,"Nebraska",33.7,"",2076,"Income","$15,000 - $24,999"
2016,"Nebraska",34,"",1601,"Income","$25,000 - $34,999"
2016,"Nebraska",35.8,"",2137,"Income","$35,000 - $49,999"
2016,"Nebraska",32.2,"",2360,"Income","$50,000 - $74,999"
2016,"Nebraska",29.6,"",3572,"Income","$75,000 or greater"
2016,"Nebraska",25.9,"",1422,"Income","Data not reported"
2016,"Nebraska",35.9,"",1005,"Income","Less than $15,000"
2016,"Nevada",29.3,"",554,"Income","$15,000 - $24,999"
2016,"Nevada",29.1,"",383,"Income","$25,000 - $34,999"
2016,"Nevada",26.2,"",478,"Income","$35,000 - $49,999"
2016,"Nevada",24.4,"",574,"Income","$50,000 - $74,999"
2016,"Nevada",21.7,"",1070,"Income","$75,000 or greater"
2016,"Nevada",26.6,"",629,"Income","Data not reported"
2016,"Nevada",28.1,"",293,"Income","Less than $15,000"
2016,"New Hampshire",32,"",688,"Income","$15,000 - $24,999"
2016,"New Hampshire",29.1,"",482,"Income","$25,000 - $34,999"
2016,"New Hampshire",31.4,"",713,"Income","$35,000 - $49,999"
2016,"New Hampshire",27.1,"",843,"Income","$50,000 - $74,999"
2016,"New Hampshire",23.4,"",1854,"Income","$75,000 or greater"
2016,"New Hampshire",23.8,"",952,"Income","Data not reported"
2016,"New Hampshire",31.1,"",356,"Income","Less than $15,000"
2016,"New Jersey",31.7,"",957,"Income","$15,000 - $24,999"
2016,"New Jersey",34.6,"",503,"Income","$25,000 - $34,999"
2016,"New Jersey",30.8,"",635,"Income","$35,000 - $49,999"
2016,"New Jersey",28.6,"",828,"Income","$50,000 - $74,999"
2016,"New Jersey",24.2,"",2401,"Income","$75,000 or greater"
2016,"New Jersey",21,"",1060,"Income","Data not reported"
2016,"New Jersey",39.6,"",426,"Income","Less than $15,000"
2016,"New Mexico",27.7,"",1095,"Income","$15,000 - $24,999"
2016,"New Mexico",30.1,"",567,"Income","$25,000 - $34,999"
2016,"New Mexico",29.4,"",713,"Income","$35,000 - $49,999"
2016,"New Mexico",27.6,"",681,"Income","$50,000 - $74,999"
2016,"New Mexico",25.9,"",1171,"Income","$75,000 or greater"
2016,"New Mexico",27.3,"",611,"Income","Data not reported"
2016,"New Mexico",32.7,"",693,"Income","Less than $15,000"
2016,"New York",30.3,"",4999,"Income","$15,000 - $24,999"
2016,"New York",25.9,"",3048,"Income","$25,000 - $34,999"
2016,"New York",29.7,"",3871,"Income","$35,000 - $49,999"
2016,"New York",27.5,"",4328,"Income","$50,000 - $74,999"
2016,"New York",20.9,"",8551,"Income","$75,000 or greater"
2016,"New York",21.8,"",3395,"Income","Data not reported"
2016,"New York",30.7,"",3077,"Income","Less than $15,000"
2016,"North Carolina",37.5,"",993,"Income","$15,000 - $24,999"
2016,"North Carolina",34.7,"",578,"Income","$25,000 - $34,999"
2016,"North Carolina",32.2,"",746,"Income","$35,000 - $49,999"
2016,"North Carolina",33.4,"",784,"Income","$50,000 - $74,999"
2016,"North Carolina",27.6,"",1388,"Income","$75,000 or greater"
2016,"North Carolina",26.5,"",945,"Income","Data not reported"
2016,"North Carolina",37,"",550,"Income","Less than $15,000"
2016,"North Dakota",33.7,"",602,"Income","$15,000 - $24,999"
2016,"North Dakota",38.4,"",503,"Income","$25,000 - $34,999"
2016,"North Dakota",35,"",768,"Income","$35,000 - $49,999"
2016,"North Dakota",32.5,"",902,"Income","$50,000 - $74,999"
2016,"North Dakota",30.2,"",1755,"Income","$75,000 or greater"
2016,"North Dakota",20.7,"",512,"Income","Data not reported"
2016,"North Dakota",34.9,"",306,"Income","Less than $15,000"
2016,"Ohio",34.7,"",1924,"Income","$15,000 - $24,999"
2016,"Ohio",35.4,"",1262,"Income","$25,000 - $34,999"
2016,"Ohio",30.9,"",1478,"Income","$35,000 - $49,999"
2016,"Ohio",34.2,"",1602,"Income","$50,000 - $74,999"
2016,"Ohio",26.8,"",2637,"Income","$75,000 or greater"
2016,"Ohio",26.1,"",1573,"Income","Data not reported"
2016,"Ohio",38.6,"",979,"Income","Less than $15,000"
2016,"Oklahoma",35.6,"",1016,"Income","$15,000 - $24,999"
2016,"Oklahoma",35.5,"",647,"Income","$25,000 - $34,999"
2016,"Oklahoma",34.5,"",853,"Income","$35,000 - $49,999"
2016,"Oklahoma",33.8,"",837,"Income","$50,000 - $74,999"
2016,"Oklahoma",29.9,"",1385,"Income","$75,000 or greater"
2016,"Oklahoma",29.2,"",1143,"Income","Data not reported"
2016,"Oklahoma",34.4,"",568,"Income","Less than $15,000"
2016,"Oregon",32.7,"",681,"Income","$15,000 - $24,999"
2016,"Oregon",32,"",439,"Income","$25,000 - $34,999"
2016,"Oregon",32.6,"",622,"Income","$35,000 - $49,999"
2016,"Oregon",26.7,"",721,"Income","$50,000 - $74,999"
2016,"Oregon",24.5,"",1424,"Income","$75,000 or greater"
2016,"Oregon",26.1,"",747,"Income","Data not reported"
2016,"Oregon",34.9,"",366,"Income","Less than $15,000"
2016,"Pennsylvania",35,"",903,"Income","$15,000 - $24,999"
2016,"Pennsylvania",37.2,"",556,"Income","$25,000 - $34,999"
2016,"Pennsylvania",31,"",818,"Income","$35,000 - $49,999"
2016,"Pennsylvania",33.9,"",962,"Income","$50,000 - $74,999"
2016,"Pennsylvania",25.2,"",1914,"Income","$75,000 or greater"
2016,"Pennsylvania",23,"",672,"Income","Data not reported"
2016,"Pennsylvania",35.4,"",542,"Income","Less than $15,000"
2016,"Rhode Island",31.9,"",656,"Income","$15,000 - $24,999"
2016,"Rhode Island",30.7,"",363,"Income","$25,000 - $34,999"
2016,"Rhode Island",28.8,"",547,"Income","$35,000 - $49,999"
2016,"Rhode Island",27,"",658,"Income","$50,000 - $74,999"
2016,"Rhode Island",22.4,"",1541,"Income","$75,000 or greater"
2016,"Rhode Island",22.4,"",786,"Income","Data not reported"
2016,"Rhode Island",37,"",385,"Income","Less than $15,000"
2016,"South Carolina",35,"",1725,"Income","$15,000 - $24,999"
2016,"South Carolina",37.3,"",1019,"Income","$25,000 - $34,999"
2016,"South Carolina",33.4,"",1306,"Income","$35,000 - $49,999"
2016,"South Carolina",33.4,"",1383,"Income","$50,000 - $74,999"
2016,"South Carolina",26.9,"",2251,"Income","$75,000 or greater"
2016,"South Carolina",27.2,"",1709,"Income","Data not reported"
2016,"South Carolina",39.5,"",1110,"Income","Less than $15,000"
2016,"South Dakota",27.9,"",613,"Income","$15,000 - $24,999"
2016,"South Dakota",34.8,"",521,"Income","$25,000 - $34,999"
2016,"South Dakota",31.8,"",793,"Income","$35,000 - $49,999"
2016,"South Dakota",32.3,"",891,"Income","$50,000 - $74,999"
2016,"South Dakota",31.6,"",1394,"Income","$75,000 or greater"
2016,"South Dakota",21.4,"",802,"Income","Data not reported"
2016,"South Dakota",25.4,"",357,"Income","Less than $15,000"
2016,"Tennessee",37.8,"",929,"Income","$15,000 - $24,999"
2016,"Tennessee",39.4,"",575,"Income","$25,000 - $34,999"
2016,"Tennessee",38.8,"",769,"Income","$35,000 - $49,999"
2016,"Tennessee",34.2,"",714,"Income","$50,000 - $74,999"
2016,"Tennessee",31.8,"",1164,"Income","$75,000 or greater"
2016,"Tennessee",30.4,"",888,"Income","Data not reported"
2016,"Tennessee",34,"",618,"Income","Less than $15,000"
2016,"Texas",30.9,"",1628,"Income","$15,000 - $24,999"
2016,"Texas",36.3,"",1035,"Income","$25,000 - $34,999"
2016,"Texas",36.2,"",1310,"Income","$35,000 - $49,999"
2016,"Texas",35.5,"",1502,"Income","$50,000 - $74,999"
2016,"Texas",30.3,"",2960,"Income","$75,000 or greater"
2016,"Texas",31.1,"",1293,"Income","Data not reported"
2016,"Texas",42.9,"",1061,"Income","Less than $15,000"
2016,"Utah",26.1,"",1054,"Income","$15,000 - $24,999"
2016,"Utah",25.2,"",797,"Income","$25,000 - $34,999"
2016,"Utah",30.1,"",1245,"Income","$35,000 - $49,999"
2016,"Utah",26.6,"",1692,"Income","$50,000 - $74,999"
2016,"Utah",23.9,"",3288,"Income","$75,000 or greater"
2016,"Utah",22.8,"",1506,"Income","Data not reported"
2016,"Utah",25.3,"",461,"Income","Less than $15,000"
2016,"Vermont",29.5,"",775,"Income","$15,000 - $24,999"
2016,"Vermont",28.1,"",491,"Income","$25,000 - $34,999"
2016,"Vermont",26,"",819,"Income","$35,000 - $49,999"
2016,"Vermont",26.6,"",931,"Income","$50,000 - $74,999"
2016,"Vermont",24.1,"",1691,"Income","$75,000 or greater"
2016,"Vermont",26.5,"",896,"Income","Data not reported"
2016,"Vermont",36.9,"",468,"Income","Less than $15,000"
